-7.1823,-8.5239,-9.7837,-10.336,-10.896,-11.333,-11.201,-10.897,-10.481,-10.941,-11.166,-10.98,-11.051,-11.214,-11.443,-11.108,-10.671,-10.161,-10.271,-9.7809,-9.9709,-9.629,-8.933,-8.9403,-8.8232,-9.0807,-9.2944,-8.8174,-9.0864,-8.5549,-8.6705,-8.4702,-8.0847,-8.1002,-7.0973,-6.6965,-5.4255,-4.6477,-4.3468,-3.6602,-2.6865,-2.1293,-1.898,-1.6371,-1.2816,-0.67595,-0.50237,0.072144,0.082162,0.39214
-7.8365,-8.7899,-9.608,-10.06,-10.016,-10.995,-11.046,-10.532,-10.584,-10.105,-10.323,-10.219,-10.697,-10.35,-10.631,-10.237,-9.9617,-10.027,-9.4816,-9.1997,-8.6635,-7.928,-8.1358,-7.0831,-7.0702,-6.8658,-6.4414,-6.9065,-6.598,-6.5449,-7.2653,-6.7313,-6.718,-5.4868,-5.3376,-5.152,-4.729,-3.9569,-3.221,-2.7769,-2.4335,-1.866,-1.391,-1.5275,-0.95708,-0.38399,-0.33215,-0.15043,0.013843,0.51621
-8.3633,-9.3012,-10.371,-10.988,-10.725,-10.396,-9.3379,-8.8404,-8.115,-8.0739,-7.9821,-7.7133,-7.7501,-8.0309,-8.451,-8.1876,-7.7601,-7.5922,-7.0338,-5.6393,-4.437,-3.1652,-1.9461,-0.51765,0.054253,0.29363,0.51608,0.11797,-0.30724,-1.113,-2.1025,-2.4621,-3.1501,-3.543,-4.0386,-4.2144,-3.8535,-3.5363,-3.1395,-3.0424,-1.8182,-1.7478,-1.4546,-1.8001,-1.374,-1.003,-0.78484,-0.76864,-0.82334,0.04186
-9.6136,-10.671,-11.194,-10.99,-10.38,-9.5108,-8.0876,-6.8721,-6.0282,-5.3156,-4.5299,-4.4017,-4.8041,-4.7769,-5.4764,-6.0093,-6.1639,-5.9664,-5.2499,-4.0879,-2.828,-1.0513,0.11722,1.1799,2.3217,2.8969,3.1047,2.8423,2.2593,1.3077,0.66353,-0.76357,-1.9681,-2.9265,-3.4456,-3.7317,-4.2358,-4.0254,-3.9744,-3.4422,-3.1813,-2.8005,-2.5243,-2.2266,-2.3826,-2.3959,-1.6744,-1.7848,-1.0619,-1.0451
-10.041,-11.38,-11.25,-11.193,-10.228,-8.742,-7.3517,-5.9316,-4.769,-3.4385,-2.8614,-2.4582,-2.6572,-3.0283,-3.3283,-3.9591,-4.4066,-4.435,-4.1092,-3.1106,-1.9725,-0.8022,0.70053,1.7387,2.3857,3.0795,3.1711,3.3793,2.9276,2.2591,1.2329,0.11333,-0.89264,-2.1625,-2.5862,-3.4964,-3.7708,-3.6335,-3.5596,-3.2869,-3.2321,-2.678,-2.7318,-2.4914,-2.636,-2.8172,-2.4835,-2.7002,-2.2342,-1.826
-9.8606,-10.984,-11.449,-11.304,-10.288,-9.0405,-7.3371,-5.623,-4.3277,-3.0533,-2.2413,-1.4839,-1.3214,-1.5157,-1.7667,-2.3279,-2.8159,-3.0553,-3.0094,-2.5125,-2.0776,-1.1609,-0.03544,0.81348,1.3707,1.8001,2.1463,2.1309,1.8954,1.4534,0.89038,0.052639,-0.62275,-1.8531,-2.3515,-2.7575,-2.9373,-3.0483,-2.9378,-3.1102,-2.6195,-2.8145,-2.0351,-2.8411,-2.7272,-2.7099,-2.8103,-2.65,-2.3631,-2.1
-8.721,-10.06,-10.459,-10.121,-9.7268,-8.3688,-6.5862,-5.0278,-3.5529,-2.0769,-1.1721,-0.41708,0.017598,0.022261,-0.11882,-0.70498,-1.2377,-1.8847,-2.1316,-2.5919,-2.4478,-2.0892,-1.9267,-1.1853,-0.75925,-0.25196,-0.16354,-0.1192,-0.16347,-0.32001,-0.82518,-1.4978,-2.0817,-2.459,-2.7472,-2.9026,-2.7072,-3.16,-2.7324,-2.3912,-2.4699,-2.5831,-2.3119,-2.0355,-2.2218,-2.2641,-2.1359,-1.9963,-2.0236,-1.5572
-7.3692,-8.2472,-8.5461,-8.2872,-8.0936,-6.835,-5.5088,-3.8531,-2.5469,-1.358,-0.19466,0.35385,0.83135,1.0217,1.0417,0.56955,-0.1537,-0.82933,-1.8857,-2.3562,-2.7635,-3.1692,-3.3219,-3.3528,-3.2793,-3.3538,-3.0702,-3.2386,-3.4928,-3.5485,-3.6911,-3.8252,-4.3985,-4.4958,-4.3189,-4.0911,-3.6341,-3.5184,-3.4778,-2.4368,-2.6258,-2.0169,-2.4135,-1.7341,-1.5843,-1.5332,-1.1709,-1.3954,-1.339,-0.59936
-5.5439,-5.9572,-6.5597,-6.4116,-5.8842,-4.7657,-3.6859,-2.2238,-0.84613,0.15022,0.89372,1.581,1.8793,1.8836,1.839,1.3027,0.42078,-0.52782,-1.4366,-2.2974,-3.0771,-3.7176,-4.0932,-4.1825,-4.6886,-5.1987,-5.057,-5.6416,-5.9264,-6.5768,-6.7975,-7.0269,-7.216,-6.8711,-6.8408,-6.9806,-6.1015,-5.6261,-5.0565,-4.6166,-4.3828,-3.0676,-3.0123,-2.2992,-2.0758,-1.3215,-1.1144,-0.50197,-0.34137,-0.55036
-3.3322,-3.8043,-4.2023,-3.9653,-3.4404,-2.7336,-1.7108,-0.8249,0.16516,1.1378,1.6823,2.1561,2.5055,2.5774,2.3222,1.8236,1.2477,0.25412,-0.65604,-1.2933,-2.0107,-2.7223,-3.2779,-4.0716,-4.7069,-5.3164,-6.0758,-6.82,-7.582,-8.09,-8.5471,-8.8175,-9.0117,-8.8651,-9.0914,-8.6176,-8.2944,-7.1093,-6.868,-6.0635,-5.2858,-4.1297,-3.7915,-3.0035,-1.9289,-1.9846,-1.0305,-1.0564,-0.25153,-0.56856
-0.74441,-1.1477,-1.343,-1.4588,-1.2874,-0.99211,-0.53213,0.075089,0.74127,1.3405,1.8013,2.2497,2.5296,2.5682,2.4752,2.1761,1.6939,1.0695,0.3778,-0.33208,-1.0424,-1.7063,-2.5086,-3.2278,-4.0184,-4.8144,-5.6804,-6.2755,-7.041,-7.5586,-8.4346,-8.6694,-9.0502,-9.3649,-9.1568,-8.9287,-8.4384,-7.6795,-6.8856,-6.025,-5.207,-4.4582,-3.6264,-2.8257,-2.3655,-1.7368,-1.356,-1.1247,-0.5821,-0.48487
2.0546,1.6631,1.4473,1.1897,0.8244,0.62814,0.3736,0.21263,0.3557,0.78306,1.2736,1.7557,2.0846,2.3851,2.4964,2.4703,2.1515,1.6224,0.89248,-0.0394,-1.0554,-2.0721,-2.9752,-3.8539,-4.4966,-5.0041,-5.1847,-5.2788,-5.2249,-5.0695,-4.844,-4.8773,-4.9166,-4.8552,-4.8222,-4.957,-5.03,-5.1647,-5.0275,-4.2743,-4.196,-3.4907,-3.3378,-2.8452,-2.5882,-2.3936,-2.1162,-1.6583,-1.2733,-0.84184
3.8067,3.5656,3.3361,2.9616,2.4559,1.796,1.0298,0.42043,0.11428,0.19802,0.57535,1.0566,1.4966,1.845,2.0335,2.099,1.8658,1.301,0.41961,-0.76439,-1.9255,-3.1185,-4.1865,-4.8989,-5.428,-5.5069,-5.3209,-4.7879,-4.0624,-3.3429,-2.4459,-1.841,-1.2105,-1.1301,-0.9953,-1.236,-1.8554,-2.2001,-2.3972,-2.7716,-2.8006,-2.9361,-2.7211,-2.6794,-2.9236,-3.0257,-2.804,-2.6546,-2.0918,-1.8618
4.5215,4.501,4.3705,4.2356,3.7099,2.8512,1.8705,0.93355,0.25369,0.046086,0.036645,0.21681,0.45829,0.71568,0.79515,0.76111,0.42954,-0.18582,-1.0857,-2.2066,-3.3999,-4.5448,-5.3099,-5.7897,-5.8309,-5.5452,-4.9537,-3.9262,-2.9033,-1.741,-0.50368,0.44109,1.2904,1.497,1.6135,1.3129,0.88931,0.25884,-0.63999,-1.0382,-1.2751,-1.8666,-1.8698,-2.4298,-3.0425,-3.6604,-4.0047,-3.9882,-3.2067,-2.6258
4.4973,4.7258,4.9487,5.0176,4.6325,3.7775,2.6359,1.4169,0.21592,-0.57134,-1.1048,-1.361,-1.4438,-1.4479,-1.4039,-1.4173,-1.5805,-1.9642,-2.5079,-3.1459,-3.8352,-4.3655,-4.5533,-4.6824,-4.4821,-4.1062,-3.6,-2.8576,-1.8164,-0.65008,0.45427,1.644,2.592,3.2358,3.134,2.818,2.2194,1.5366,0.83473,0.23818,-0.26846,-1.0042,-1.5537,-2.4095,-3.69,-4.4248,-5.0949,-5.1587,-4.343,-3.6858
4.0785,4.5674,5.1731,5.3923,5.1364,4.2651,2.9565,1.4074,-0.13634,-1.5618,-2.5688,-3.2815,-3.7067,-3.8725,-3.8988,-3.8286,-3.7346,-3.5971,-3.4066,-3.1425,-2.8557,-2.577,-2.3486,-2.2188,-2.2443,-2.253,-2.2018,-2.0102,-1.4835,-0.61017,0.41816,1.6335,2.6788,3.562,4.0214,4.0257,3.5227,2.7956,1.9977,1.4577,0.64135,-0.39333,-1.3681,-2.3906,-3.309,-4.6453,-5.2943,-5.8181,-5.2663,-4.8259
2.4564,3.3866,4.0681,4.6037,4.4728,3.7976,2.496,0.80042,-1.0319,-2.8089,-4.3211,-5.5147,-6.3366,-6.8266,-6.999,-6.8424,-6.3537,-5.4605,-4.2962,-2.915,-1.573,-0.53531,0.082029,0.16071,-0.19575,-0.80421,-1.3664,-1.7787,-1.8189,-1.5052,-0.73707,0.35454,1.7325,2.9355,3.9944,4.363,4.2857,3.8114,3.0055,2.4951,1.4868,0.53005,-0.78182,-1.8207,-3.3788,-3.6602,-4.9961,-5.7241,-5.3629,-4.7341
-0.62412,0.068182,1.1009,1.869,2.2832,1.8953,1.0516,-0.30589,-1.9647,-3.8442,-5.6297,-7.2222,-8.542,-9.3901,-9.7473,-9.383,-8.4283,-6.9619,-4.8694,-2.73,-0.76621,0.60399,1.5387,1.5918,1.0459,0.12515,-1.0245,-2.0105,-2.5693,-2.8127,-2.4164,-1.5435,-0.26268,0.99247,2.4366,3.4468,3.944,4.1141,3.719,3.1445,2.1884,1.0862,0.26432,-0.93359,-2.1931,-3.3315,-4.0618,-4.2025,-4.2487,-3.7179
-4.7438,-4.9147,-4.4138,-3.4493,-3.1046,-2.4357,-2.493,-2.9654,-3.5746,-4.6881,-6.1511,-7.5865,-8.6511,-9.6162,-9.8282,-9.3692,-8.4116,-7.3037,-5.4802,-3.6594,-1.8591,-0.54301,0.11523,0.16091,-0.14876,-1.0462,-2.2239,-2.9933,-3.7893,-4.3016,-4.2232,-3.9375,-2.7528,-1.8582,-0.54022,0.77346,1.7966,2.3009,2.7952,2.7073,1.9179,1.7547,1.052,0.43607,-0.42144,-1.0285,-1.3085,-1.7777,-1.8759,-1.2142
-6.974,-8.2816,-9.2816,-9.9511,-10.567,-10.562,-10.86,-10.657,-10.702,-10.533,-10.561,-10.692,-10.608,-10.658,-10.482,-10.339,-10.012,-9.9426,-9.5706,-8.9525,-8.6461,-8.2695,-7.9987,-7.5686,-8.0792,-7.8831,-8.1268,-8.325,-8.3573,-8.6147,-8.3426,-8.403,-8.0061,-7.3321,-6.7516,-5.6801,-4.9739,-4.2118,-3.7402,-3.1696,-2.1728,-1.7878,-1.2404,-0.90689,-0.41988,-0.59471,-0.13773,-0.12335,0.18829,0.34602
-7.1027,-8.2945,-9.7122,-10.8,-11.136,-11.061,-11.07,-10.951,-10.897,-10.606,-10.885,-10.888,-11.221,-10.67,-11.1,-10.879,-10.961,-10.336,-9.969,-9.9127,-9.6962,-9.6673,-9.09,-9.0111,-8.9009,-8.9172,-8.5369,-8.9489,-8.8027,-9.1147,-8.4418,-8.2223,-8.2468,-7.7632,-7.0071,-6.3416,-5.7263,-4.7532,-4.0567,-3.5487,-2.6661,-2.356,-1.9074,-1.1356,-0.95755,-0.6596,-0.77638,-0.3091,-0.067307,0.23305
-7.737,-9.1174,-10.42,-10.495,-10.876,-10.328,-10.361,-10.108,-9.4708,-9.6305,-9.6264,-9.2226,-9.3524,-9.7705,-9.4588,-9.7867,-9.5677,-9.0596,-8.7674,-7.9887,-6.9456,-6.3736,-5.0682,-4.2324,-3.5597,-3.1052,-3.2028,-3.1412,-3.1242,-3.2037,-3.7193,-3.573,-3.7706,-3.7567,-3.8543,-3.2796,-3.2814,-2.8141,-2.2517,-1.8517,-1.6643,-1.3028,-1.2644,-0.81105,-0.82658,-0.80685,-0.34896,-0.30672,-0.13015,0.39863
-9.9981,-10.663,-11.106,-10.828,-10.092,-8.9321,-7.6947,-6.5356,-5.6048,-4.8173,-4.4658,-4.4963,-4.6074,-5.4625,-5.9643,-6.2929,-6.8226,-6.5335,-6.0575,-4.562,-3.2561,-1.5866,-0.052998,1.2331,2.3823,2.8523,2.9856,3.1123,2.6673,2.1644,1.3641,0.26084,-0.7397,-1.7859,-2.3709,-2.655,-2.3668,-2.5494,-2.524,-2.3426,-2.2119,-2.204,-1.7814,-1.9722,-2.1578,-2.223,-2.1911,-2.38,-1.6149,-1.6887
